"cog","birthyear","gender","position"
6548.58396728586,1962.8898882214,"female","initial"
3858.7728560842,1970.02725058701,"male","initial"
3181.96048391155,1988.08525196277,"male","medial"
4260.96325002213,1979.57095913123,"male","medial"
6250.24999547592,1967.29228226934,"female","medial"
5676.40002581963,1997.69431832712,"female","final"
4330.24844531877,1945.92846683227,"male","initial"
6180.98089412905,1965.3646288719,"female","initial"
4314.05622199919,1966.25995063223,"male","final"
4181.73544495454,1953.65387001075,"male","initial"
4683.23496885513,1945.15000560787,"male","final"
5788.09344210823,1995.193420453,"female","initial"
3850.38743064969,1959.50969302561,"male","medial"
3901.87458691201,1972.82268973999,"male","initial"
4203.91105129124,1947.84295418765,"male","medial"
6165.5713656652,1940.22405765951,"female","final"
5530.49798053767,1965.197547758,"female","initial"
4102.01499060228,1982.19227065798,"male","initial"
6166.5240928783,1952.97133525368,"female","final"
4433.77085183795,1954.43248138297,"male","medial"
5768.4045773231,1998.82826891728,"female","initial"
3753.12773368349,1980.74340992607,"male","initial"
4033.929053341,1983.73304875102,"male","initial"
4904.31063605422,1947.56383730099,"male","final"
3878.04306593312,1963.28436148353,"male","final"
6498.73781171947,1961.37372925878,"female","final"
6254.03683334646,1957.73070102092,"female","medial"
4006.94591928472,1966.45313782617,"male","final"
6812.70179428526,1946.6817948781,"female","initial"
4246.93140944497,1957.15455130674,"male","initial"
5747.59410127598,1961.99968081899,"female","final"
4743.48204951892,1958.6510641221,"male","final"
5874.63312349199,1979.8495064117,"female","final"
4018.77663885126,1960.33851381391,"male","medial"
3658.36187891268,1993.32047235686,"male","final"
3802.7728413342,1963.50020782556,"male","initial"
5447.24790799605,1965.12238133699,"female","medial"
5716.75293528564,1999.89176022355,"female","final"
5318.72243381066,1972.64450172428,"female","initial"
5504.39696128228,1987.89751529694,"female","medial"
5255.73671695239,1986.00336746778,"female","medial"
5319.60403352111,1991.60315413028,"female","initial"
3703.88272832232,1955.17048247624,"male","final"
4228.50307230471,1942.37245952711,"male","medial"
3917.4613510274,1954.79740571231,"male","final"
4984.99161337562,1959.45565620903,"male","initial"
5403.77297750618,1958.14855747391,"female","initial"
3905.3776703096,1943.5227223346,"male","medial"
4279.0046884153,1958.01640845835,"male","medial"
4203.34036185339,1947.94504706748,"male","medial"
6347.01143763952,1946.19182335213,"female","medial"
3566.34970442146,1970.77193350997,"male","medial"
3695.55649401848,1997.16906274669,"male","initial"
4395.98743490447,1973.30537846778,"male","medial"
5359.9217178591,1975.65772160888,"female","final"
6057.17132766359,1998.25579357799,"female","medial"
6215.50344271378,1958.76400650945,"female","medial"
6485.87983405725,1958.78992317244,"female","final"
5875.55687237466,1979.48864445556,"female","final"
4060.37105532898,1955.57939415332,"male","initial"
3907.96105964189,1964.27439905703,"male","final"
6060.11064089329,1983.48172909115,"female","initial"
5971.92506978589,1978.39210841805,"female","medial"
5747.60622399186,1954.09869685769,"female","initial"
3448.51629993176,1987.58389589842,"male","initial"
3737.84235095397,1975.05597039126,"male","final"
3178.5555954179,1960.82342806272,"male","initial"
6267.18643960983,1961.19238473009,"female","medial"
6329.99644457617,1951.68400730472,"female","medial"
4447.75315012243,1952.89067835081,"male","initial"
6845.40254755873,1944.4602818042,"female","medial"
4874.9958675624,1950.80588118639,"male","final"
3982.45869954219,1978.21030569263,"male","initial"
4518.24172984793,1955.53888806142,"male","initial"
6368.15271661215,1986.44730102737,"female","medial"
6360.50277232137,1974.11067805719,"female","initial"
4118.88949572853,1983.88860117178,"male","final"
4240.24317655447,1997.08722195588,"male","final"
5022.87061347685,1997.97488098033,"female","final"
6148.4819363792,1966.85489142779,"female","initial"
6300.14206268918,1940.01592402346,"female","final"
5958.45829104722,1981.38493204489,"female","final"
4804.3003145994,1945.48585977871,"male","initial"
6357.49020465243,1953.24341694359,"female","final"
3986.31713972654,1971.7301150877,"male","initial"
3919.55879331338,1981.74302401952,"male","medial"
5558.89739862535,1958.88076885138,"female","initial"
5608.78334014927,1990.11715723667,"female","medial"
3897.71460900146,1986.90566404723,"male","final"
6557.69873357393,1968.84578909259,"female","final"
3714.87519126872,1979.92219280917,"male","final"
3721.85039965659,1978.05968117435,"male","medial"
5994.65491390608,1965.97792364657,"female","initial"
5563.95489845504,1994.78142950218,"female","final"
6096.92684579262,1954.34926109854,"female","medial"
4278.08448952311,1946.97245906573,"male","medial"
5602.31899465254,1999.58077900112,"female","medial"
6039.63409257719,1978.35862050764,"female","medial"
4701.43587477901,1944.4872426847,"male","final"
5648.54497914035,1958.75320191495,"female","medial"
4693.35176414255,1993.68183858227,"male","final"
4044.50252254173,1976.74617610872,"male","initial"
4012.71053613302,1978.42343972065,"male","initial"
5980.89389866352,1989.92858775891,"female","initial"
4404.36908612388,1943.62565751188,"male","final"
3563.20353613667,1970.89471708983,"male","medial"
4505.62424359931,1965.89336502366,"male","initial"
5259.61205510238,1982.71504015196,"female","medial"
5915.13235213242,1957.29751339648,"female","final"
5171.02778244154,1994.55501345452,"female","initial"
3786.65191386138,1967.4007365806,"male","medial"
5506.33618625712,1992.70340498537,"female","medial"
4335.29372805054,1945.25852166582,"male","initial"
6037.83808086085,1955.49018916208,"female","medial"
5759.37090628098,1983.73204837088,"female","final"
4680.10236923353,1967.72108604666,"male","final"
6201.06929564176,1989.19916333631,"female","initial"
4796.98073802352,1955.75755769387,"male","initial"
3878.12230528277,1993.30112751108,"male","initial"
4361.88617512545,1940.12982918415,"male","final"
4357.48826408327,1983.30892188009,"male","final"
4572.90751684605,1954.48162660468,"male","final"
4266.77306537347,1947.71883580368,"male","final"
5479.8635980748,1994.69753328711,"female","final"
5145.61284360176,1963.87574004009,"female","medial"
5301.77459563279,1975.96919370349,"female","medial"
3944.41399704557,1968.33269728813,"male","final"
4200.84868744395,1952.96552553307,"male","medial"
4544.74660327136,1969.0867765341,"male","initial"
3843.20463512819,1978.77424494363,"male","medial"
4501.03052901239,1962.54919435363,"male","initial"
3522.53485574391,1983.53360677138,"male","final"
6361.49277392135,1961.29471126944,"female","medial"
6443.01185621874,1960.23427270819,"female","final"
6487.3619828465,1953.61327955499,"female","final"
5452.41692354346,1973.71361393481,"female","medial"
3973.86124826452,1962.93903602753,"male","medial"
4239.24220199845,1972.31251010206,"male","medial"
4600.5482180869,1941.61178739741,"male","initial"
5056.85098108316,1998.58812089544,"female","medial"
5504.26014922904,1974.13859761786,"female","medial"
4219.30692759374,1949.57933175843,"male","final"
6387.95078571029,1940.39499984123,"female","initial"
5262.58886771343,1998.32058525644,"female","final"
5816.61531957723,1987.50777822919,"female","final"
5535.26482592538,1989.76424260996,"female","final"
3358.67950460776,1980.97411224153,"male","medial"
5673.48447627301,1975.2438843064,"female","initial"
5085.74274636495,1969.85335579608,"female","final"
5733.22222941098,1993.78955956083,"female","initial"
4832.84750612446,1946.89466068521,"male","final"
